"","x"
"704",7606315.97113431
"705",7607284.41337249
"706",7606323.24928231
"707",7600659.05036491
"708",7606534.17383831
"709",7606104.85716645
"710",7607080.95241682
"711",7606722.28189286
"712",7606758.24572008
"713",7606226.43177618
"714",7608322.34179076
"715",7605360.72054102
"716",7604399.44758509
"717",7606570.61592921
"718",7605713.98502175
"719",7606902.49005088
"720",7606696.02159671
"721",7606972.87721607
"722",7605904.80446626
"723",7604927.37285337
"724",7606608.99514649
"725",7606275.44930305
"726",7606560.87634027
"727",7613576.52522124
"728",7606732.61833237
"729",7606396.07457056
"730",7607119.02701348
"731",7606766.52514351
"732",7606149.24578342
"733",7606439.53911634
"734",7606880.5058351
"735",7606947.9793419
"736",7606032.93279066
"737",7606274.80473563
"738",7606169.85873264
"739",7606681.53242425
"740",7606440.53087157
"741",7600454.51347415
"742",7606207.58759171
"743",7606534.12163234
"744",7606803.02215094
"745",7605501.04329958
"746",7606562.58681502
"747",7606816.72094257
"748",7605323.63474469
"749",7605254.03246136
"750",7606770.06690426
"751",7609492.94492967
"752",7608267.97176425
"753",7608225.92336813
"754",7608330.58377959
"755",7610386.61817997
"756",7611639.83934025
"757",7609053.21011997
"758",7608220.75503273
"759",7608983.68761304
"760",7610530.50571269
"761",7608616.59750562
"762",7608191.4884468
"763",7608173.81001912
"764",7607834.66862102
"765",7608966.85447653
"766",7608375.97057425
"767",7609357.24269508
"768",7608630.36687045
"769",7606504.59873189
"770",7608256.23687323
"771",7608658.90551115
"772",7605597.63471926
"773",7608397.7144935
"774",7609597.30707832
"775",7610284.647245
"776",7607803.45770068
"777",7608041.97461878
"778",7608573.76072077
"779",7610771.25964534
"780",7607965.18595471
"781",7608315.14696494
"782",7608285.31762819
"783",7609380.34019153
"784",7609813.55780511
"785",7608958.53231679
"786",7607719.53060939
"787",7609307.13793512
"788",7608530.4649895
"789",7608894.27461669
"790",7613134.58162892
"791",7608357.13414674
"792",7609394.21144309
"793",7609385.13505221
"794",7609552.97339706
"795",7608141.82858428
"796",7607882.72147927
"797",7608406.49125395
"798",7609767.63914205
"799",7608339.14584513
"800",7609119.81677099
"801",7607142.95156394
"802",7606277.37895074
"803",7606982.68291402
"804",7607785.04861049
"805",7605326.81443792
"806",7608875.87612439
"807",7607713.02995533
"808",7606133.21762687
"809",7606315.21855585
"810",7607752.64040018
"811",7610065.77300416
"812",7607926.25048905
"813",7608279.69760239
"814",7608201.1890732
"815",7608199.25546076
"816",7604237.5666178
"817",7608044.32190416
"818",7608829.19075148
"819",7605086.37907739
"820",7607219.27914501
"821",7606493.64542815
"822",7607972.92761456
"823",7603659.50583455
"824",7603870.9854514
"825",7607103.22060823
"826",7607569.65966957
"827",7607542.0281648
"828",7608435.62413077
"829",7608676.95789837
"830",7607512.64165424
"831",7605796.59734477
"832",7607809.45768858
"833",7607937.46067361
"834",7607534.00542625
"835",7607347.19813441
"836",7608651.51827755
"837",7608360.52278358
"838",7607796.72710287
"839",7608018.3741087
"840",7608584.79169754
"841",7608403.37762211
"842",7606822.04684492
"843",7607635.05725616
"844",7607879.52799076
"845",7604652.2653719
"846",7607848.66456366
"847",7605855.9822
"848",7608446.82880418
"849",7606506.48978855
"850",7606379.16643056
"851",7608778.30879635
"852",7608559.24745992
"853",7610466.26934102
"854",7609182.22829415
"855",7608966.26528961
"856",7608733.80904593
"857",7611932.24449289
"858",7608807.356668
"859",7609920.27541739
"860",7610878.01718207
"861",7608816.77106315
"862",7608272.07433944
"863",7608728.32531953
"864",7608620.67484395
"865",7608971.36419163
"866",7608305.62116207
"867",7612278.28494659
"868",7609916.73760291
"869",7610646.90252955
"870",7608862.87857819
"871",7610851.39474102
"872",7609577.16564819
"873",7609417.03602127
"874",7611140.50064837
"875",7607604.16165654
"876",7609532.75724661
"877",7608570.50484915
"878",7611034.9939768
"879",7609597.68932905
"880",7608382.11928398
"881",7608920.55371174
"882",7609076.68608324
"883",7608987.57204397
"884",7608920.58232786
"885",7609346.48166348
"886",7608593.50681586
"887",7612519.61175214
"888",7609257.53680915
"889",7609000.30324914
"890",7609862.27954224
"891",7609336.380468
"892",7608478.63651354
"893",7605964.00574758
"894",7608801.86346572
"895",7608864.71996002
"896",7609840.85085016
"897",7608992.91571852
"898",7608654.94108033
"899",7610903.57773741
"900",7608774.84185713
"901",7609779.59430711
"902",7609147.64890519
"903",7609542.05115397
"904",7608785.6615813
"905",7608297.74980179
"906",7608974.21980184
"907",7609017.26402191
"908",7609192.84870961
"909",7609785.66023069
"910",7609319.49417751
"911",7607296.24298958
"912",7609109.8158001
"913",7608855.34658987
"914",7610195.19956798
"915",7609797.28977286
"916",7609258.7337196
"917",7611157.07787995
"918",7608957.6858517
"919",7608542.35590473
"920",7609337.64049959
"921",7610728.37771603
"922",7608651.51595663
"923",7609651.70083123
"924",7608939.17506276
"925",7607892.9705781
"926",7610234.73303094
"927",7610574.96398062
"928",7608387.04207054
"929",7607939.51413768
"930",7608968.11720561
"931",7609583.28764204
"932",7607640.40686389
"933",7608621.06786696
"934",7608952.76073
"935",7609541.74881422
"936",7610051.21238555
"937",7609050.66595325
"938",7608885.33760596
"939",7609071.26688309
"940",7609647.25777184
"941",7609110.84364051
"942",7610005.01669342
"943",7608216.9006255
"944",7609618.21624981
"945",7612489.03393944
"946",7609087.3493344
"947",7608142.96351206
"948",7609091.30392023
"949",7608425.33800998
"950",7610593.0231724
"951",7607553.05196104
"952",7609127.14849192
"953",7609870.51214595
"954",7609337.92714869
"955",7609272.29870593
"956",7609003.101742
"957",7608831.6914859
"958",7609193.34180914
"959",7608809.24167832
"960",7608647.04514673
"961",7610762.03268973
"962",7608957.77950732
"963",7610372.44670787
"964",7609471.08107982
"965",7612282.00238087
"966",7608923.53447414
"967",7609122.49182075
"968",7609188.50683943
"969",7607992.40256913
"970",7608987.67038906
"971",7608583.05825963
"972",7609328.34575392
"973",7608272.93033798
"974",7609723.72993427
"975",7609429.73403661
"976",7609183.18066437
"977",7606392.16837603
"978",7609691.95382137
"979",7610189.9603412
"980",7609465.8844054
"981",7608861.35510277
"982",7609075.84477578
"983",7608013.52263968
"984",7610323.34264696
"985",7613367.46613278
"986",7609064.83676741
"987",7608975.18074419
"988",7608889.30554612
"989",7609241.15691504
"990",7605473.72442584
"991",7608974.44218675
"992",7609072.02756453
"993",7608876.46142279
"994",7608722.51602806
"995",7609601.96024337
"996",7608769.49144388
"997",7609163.1088306
"998",7609314.99364242
"999",7609751.78512943
"1000",7608974.41355658
"1001",7608726.32343092
"1002",7608938.3376371
"1003",7609163.09586842
"1004",7608940.905603
"1005",7608793.25218449
"1006",7608028.04999889
"1007",7607785.48954588
"1008",7608782.83286138
"1009",7610101.45025266
"1010",7608345.87977176
"1011",7608621.68153263
"1012",7607696.20128667
"1013",7608814.67884049
"1014",7608908.39845833
"1015",7607248.47895176
"1016",7608433.28919506
"1017",7609832.91376292
"1018",7608996.42450522
"1019",7608941.22090108
"1020",7608770.39455381
"1021",7606982.49791367
"1022",7608624.89899474
"1023",7608888.43815691
"1024",7609050.71979388
"1025",7608878.57005153
"1026",7608711.99665304
"1027",7608785.69696228
"1028",7610502.02642373
"1029",7608978.86806224
"1030",7609231.92355589
"1031",7608745.04109804
"1032",7608089.36500755
"1033",7611457.51496844
"1034",7608818.74982954
"1035",7607560.07405382
"1036",7608919.42136501
"1037",7608552.45867946
"1038",7606032.29852878
"1039",7608790.55347763
"1040",7606743.13372824
"1041",7608138.19303986
"1042",7607180.84667019
"1043",7608933.22875991
"1044",7609699.3286998
"1045",7609805.64837153
"1046",7605362.29225531
"1047",7608765.31303013
"1048",7607403.35032438
"1049",7608908.93578594
"1050",7608174.87027825
"1051",7608204.51759703
"1052",7608980.6412339
"1053",7608079.17081244
"1054",7609014.88675944
"1055",7607563.97681011
"1056",7608965.45656748
"1057",7609158.05131507
"1058",7608369.47272841
"1059",7609575.66800051
"1060",7609025.4746254
"1061",7606049.37632759
"1062",7608935.36809658
"1063",7609478.81245516
"1064",7608959.70918441
"1065",7609272.48487191
"1066",7608803.40790907
"1067",7607887.197333
"1068",7609048.1763337
"1069",7612453.11789711
"1070",7608825.95810125
"1071",7608582.66378874
"1072",7608596.07426654
"1073",7608520.59119652
"1074",7608927.4956458
"1075",7609080.57294779
"1076",7607166.68232965
"1077",7610839.1273742
"1078",7608943.8179424
"1079",7608865.09101073
"1080",7608918.07055282
"1081",7610284.98640458
"1082",7608235.0421359
"1083",7608374.89194894
"1084",7608337.96662352
"1085",7609326.24230585
"1086",7609567.15309063
"1087",7610979.5522195
"1088",7608971.9356803
"1089",7609229.69890133
"1090",7606260.02977225
"1091",7610544.41882132
"1092",7608367.92979226
"1093",7608890.09838374
"1094",7609174.06168264
"1095",7607682.24875416
"1096",7611336.87225816
"1097",7609004.74406378
"1098",7608777.04176165
"1099",7609499.31398242
"1100",7610747.33556051
"1101",7614751.93848859
"1102",7615998.46610847
"1103",7615438.25180911
"1104",7616171.25665969
"1105",7615879.76655109
"1106",7614157.60016286
"1107",7615438.06932228
"1108",7615923.61866772
"1109",7615738.69996291
"1110",7617315.81445113
"1111",7614196.96481295
"1112",7615382.06412237
"1113",7615713.52434945
"1114",7614728.96963228
"1115",7620345.88577142
"1116",7613460.55241982
"1117",7616362.79343913
"1118",7615566.85562729
"1119",7615132.20214949
"1120",7615565.65976354
"1121",7614645.64314665
"1122",7614349.95052414
"1123",7619465.3939219
"1124",7615622.42778786
"1125",7613561.82804387
"1126",7615531.66446143
"1127",7610917.49987752
"1128",7616618.58326914
"1129",7616999.02905305
"1130",7616456.8788404
"1131",7617489.06741221
"1132",7615759.88362168
"1133",7615981.95496434
"1134",7614667.081395
"1135",7616121.61053856
"1136",7615674.89324621
"1137",7617447.11324271
"1138",7615443.75147254
"1139",7615853.68492077
"1140",7614970.24690069
"1141",7616006.78464895
"1142",7617018.43207774
"1143",7616772.57724967
"1144",7615687.72143717
"1145",7614745.55365487
"1146",7615503.76962437
"1147",7615436.22816066
"1148",7614332.98933915
"1149",7615623.84657961
"1150",7615245.89710138
"1151",7616262.39318723
"1152",7615652.84723309
"1153",7614727.27345136
"1154",7615790.90803869
"1155",7616015.12550391
"1156",7615162.6068421
"1157",7614661.2828308
"1158",7614908.68256415
"1159",7616441.77760084
"1160",7615397.42203255
"1161",7615249.30981313
"1162",7615379.14829497
"1163",7615099.30440403
"1164",7615832.50930454
"1165",7615636.48633788
"1166",7614854.79056969
"1167",7615157.39063978
"1168",7615543.9845827
"1169",7615483.94310994
"1170",7615470.99335772
"1171",7615560.44528484
"1172",7615623.62605845
"1173",7616266.64216728
"1174",7615140.99840512
"1175",7614278.27260181
"1176",7615769.0572221
"1177",7614879.88962955
"1178",7615793.42542704
"1179",7617190.86660234
"1180",7615040.2450133
"1181",7615042.26149031
"1182",7615661.25013379
"1183",7613559.23392637
"1184",7616128.33043974
"1185",7616395.54937609
"1186",7616343.49981433
"1187",7614300.8018695
"1188",7615593.9949129
"1189",7615531.02158472
"1190",7615345.94120177
"1191",7615784.32674394
"1192",7615301.09098309
"1193",7611954.49721855
"1194",7614923.48142053
"1195",7617131.79870993
"1196",7614738.76935969
"1197",7615695.61706822
"1198",7615732.81836741
"1199",7616252.899265
"1200",7615668.68038509
"1201",7614276.45794573
"1202",7615298.12144877
"1203",7615920.33875191
"1204",7615221.92493834
"1205",7617466.95051565
"1206",7615572.80850924
"1207",7617399.67207267
"1208",7615717.16317375
"1209",7615909.21479506
"1210",7615156.42552426
"1211",7615509.19361876
"1212",7611547.63384171
"1213",7616817.34820188
"1214",7615245.07824768
"1215",7615201.11105206
"1216",7615958.89212445
"1217",7614493.61146276
"1218",7616590.54722674
"1219",7614831.21504614
"1220",7616264.9352455
"1221",7616566.99431344
"1222",7617519.7268645
"1223",7615815.20478713
"1224",7618037.90475939
"1225",7615780.09607434
"1226",7615555.98932517
"1227",7617621.06276759
"1228",7615511.99066022
"1229",7615102.59823549
"1230",7615863.47024972
"1231",7619378.55933554
"1232",7615321.25895325
"1233",7616498.10418374
"1234",7616002.01026193
"1235",7616562.61954378
"1236",7615692.16666179
"1237",7615260.3154735
"1238",7619516.47913403
"1239",7615289.45182093
"1240",7614541.30190412
"1241",7615204.21517206
"1242",7616318.28193174
"1243",7614426.95206357
"1244",7615165.44299076
"1245",7615317.12427046
"1246",7615698.24684829
"1247",7615563.20541766
"1248",7616281.8457593
"1249",7613338.74636516
