"","x"
"635",535043.228071147
"636",535043.228071147
"637",535043.228071147
"638",535043.228071147
"639",535043.228071147
"640",535043.228071147
"641",535043.228071147
"642",535043.228071147
"643",535043.228071147
"644",535043.228071147
"645",535043.228071147
"646",535043.228071147
"647",535043.228071147
"648",535043.228071147
"649",535043.228071147
"650",535043.228071147
"651",535043.228071147
"652",535043.228071147
"653",535043.228071147
"654",535043.228071147
"655",535043.228071147
"656",535043.228071147
"657",535043.228071147
"658",535043.228071147
"659",535043.228071147
"660",535043.228071147
"661",535043.228071147
"662",535043.228071147
"663",535043.228071147
"664",535043.228071147
"665",535043.228071147
"666",535043.228071147
"667",535043.228071147
"668",535043.228071147
"669",535043.228071147
"670",535043.228071147
"671",535043.228071147
"672",535043.228071147
"673",535043.228071147
"674",535043.228071147
"675",535043.228071147
"676",535043.228071147
"677",535043.228071147
"678",535043.228071147
"679",535043.228071147
"680",535043.228071147
"681",535043.228071147
"682",535043.228071147
"683",535043.228071147
"684",535043.228071147
"685",535043.228071147
"686",535043.228071147
"687",535043.228071147
"688",535043.228071147
"689",535043.228071147
"690",535043.228071147
"691",535043.228071147
"692",535043.228071147
"693",535043.228071147
"694",535043.228071147
"695",535043.228071147
"696",535043.228071147
"697",535043.228071147
"698",535043.228071147
"699",535043.228071147
"700",535043.228071147
"701",535043.228071147
"702",535043.228071147
"703",535043.228071147
"704",535043.228071147
"705",535043.228071147
"706",535043.228071147
"707",535043.228071147
"708",535043.228071147
"709",535043.228071147
"710",535043.228071147
"711",535043.228071147
"712",535043.228071147
"713",535043.228071147
"714",535043.228071147
"715",535043.228071147
"716",535043.228071147
"717",535043.228071147
"718",535043.228071147
"719",535043.228071147
"720",535043.228071147
"721",535043.228071147
"722",535043.228071147
"723",535043.228071147
"724",535043.228071147
"725",535043.228071147
"726",535043.228071147
"727",535043.228071147
"728",535043.228071147
"729",535043.228071147
"730",535043.228071147
"731",535043.228071147
"732",535043.228071147
"733",535043.228071147
"734",535043.228071147
"735",535043.228071147
"736",535043.228071147
"737",535043.228071147
"738",535043.228071147
"739",535043.228071147
"740",535043.228071147
"741",535043.228071147
"742",535043.228071147
"743",535043.228071147
"744",535043.228071147
"745",535043.228071147
"746",535043.228071147
"747",535043.228071147
"748",535043.228071147
"749",535043.228071147
"750",535043.228071147
"751",535043.228071147
"752",535043.228071147
"753",535043.228071147
"754",535043.228071147
"755",535043.228071147
"756",535043.228071147
"757",535043.228071147
"758",535043.228071147
"759",535043.228071147
"760",535043.228071147
"761",535043.228071147
"762",535043.228071147
"763",535043.228071147
"764",535043.228071147
"765",535043.228071147
"766",535043.228071147
"767",535043.228071147
"768",535043.228071147
"769",535043.228071147
"770",535043.228071147
"771",535043.228071147
"772",535043.228071147
"773",535043.228071147
"774",535043.228071147
"775",535043.228071147
"776",535043.228071147
"777",535043.228071147
"778",535043.228071147
"779",535043.228071147
"780",535043.228071147
"781",535043.228071147
"782",535043.228071147
"783",535043.228071147
"784",535043.228071147
"785",535043.228071147
"786",535043.228071147
"787",535043.228071147
"788",535043.228071147
"789",535043.228071147
"790",535043.228071147
"791",535043.228071147
"792",535043.228071147
"793",535043.228071147
"794",535043.228071147
"795",535043.228071147
"796",535043.228071147
"797",535043.228071147
"798",535043.228071147
"799",535043.228071147
"800",535043.228071147
"801",535043.228071147
"802",535043.228071147
"803",535043.228071147
"804",535043.228071147
"805",535043.228071147
"806",535043.228071147
"807",535043.228071147
"808",535043.228071147
"809",535043.228071147
"810",535043.228071147
"811",535043.228071147
"812",535043.228071147
"813",535043.228071147
"814",535043.228071147
"815",535043.228071147
"816",535043.228071147
"817",535043.228071147
"818",535043.228071147
"819",535043.228071147
"820",535043.228071147
"821",535043.228071147
"822",535043.228071147
"823",535043.228071147
"824",535043.228071147
"825",535043.228071147
"826",535043.228071147
"827",535043.228071147
"828",535043.228071147
"829",535043.228071147
"830",535043.228071147
"831",535043.228071147
"832",535043.228071147
"833",535043.228071147
"834",535043.228071147
"835",535043.228071147
"836",535043.228071147
"837",535043.228071147
"838",535043.228071147
"839",535043.228071147
"840",535043.228071147
"841",535043.228071147
"842",535043.228071147
"843",535043.228071147
"844",535043.228071147
"845",535043.228071147
"846",535043.228071147
"847",535043.228071147
"848",535043.228071147
"849",535043.228071147
"850",535043.228071147
"851",535043.228071147
"852",535043.228071147
"853",535043.228071147
"854",535043.228071147
"855",535043.228071147
"856",535043.228071147
"857",535043.228071147
"858",535043.228071147
"859",535043.228071147
"860",535043.228071147
"861",535043.228071147
"862",535043.228071147
"863",535043.228071147
"864",535043.228071147
"865",535043.228071147
"866",535043.228071147
"867",535043.228071147
"868",535043.228071147
"869",535043.228071147
"870",535043.228071147
"871",535043.228071147
"872",535043.228071147
"873",535043.228071147
"874",535043.228071147
"875",535043.228071147
"876",535043.228071147
"877",535043.228071147
"878",535043.228071147
"879",535043.228071147
"880",535043.228071147
"881",535043.228071147
"882",535043.228071147
"883",535043.228071147
"884",535043.228071147
"885",535043.228071147
"886",535043.228071147
"887",535043.228071147
"888",535043.228071147
"889",535043.228071147
"890",535043.228071147
"891",535043.228071147
"892",535043.228071147
"893",535043.228071147
"894",535043.228071147
"895",535043.228071147
"896",535043.228071147
"897",535043.228071147
"898",535043.228071147
"899",535043.228071147
"900",535043.228071147
"901",535043.228071147
"902",535043.228071147
"903",535043.228071147
"904",535043.228071147
"905",535043.228071147
"906",535043.228071147
"907",535043.228071147
"908",535043.228071147
"909",535043.228071147
"910",535043.228071147
"911",535043.228071147
"912",535043.228071147
"913",535043.228071147
"914",535043.228071147
"915",535043.228071147
"916",535043.228071147
"917",535043.228071147
"918",535043.228071147
"919",535043.228071147
"920",535043.228071147
"921",535043.228071147
"922",535043.228071147
"923",535043.228071147
"924",535043.228071147
"925",535043.228071147
"926",535043.228071147
"927",535043.228071147
"928",535043.228071147
"929",535043.228071147
"930",535043.228071147
"931",535043.228071147
"932",535043.228071147
"933",535043.228071147
"934",535043.228071147
"935",535043.228071147
"936",535043.228071147
"937",535043.228071147
"938",535043.228071147
"939",535043.228071147
"940",535043.228071147
"941",535043.228071147
"942",535043.228071147
"943",535043.228071147
"944",535043.228071147
"945",535043.228071147
"946",535043.228071147
"947",535043.228071147
"948",535043.228071147
"949",535043.228071147
"950",535043.228071147
"951",535043.228071147
"952",535043.228071147
"953",535043.228071147
"954",535043.228071147
"955",535043.228071147
"956",535043.228071147
"957",535043.228071147
"958",535043.228071147
"959",535043.228071147
"960",535043.228071147
"961",535043.228071147
"962",535043.228071147
"963",535043.228071147
"964",535043.228071147
"965",535043.228071147
"966",535043.228071147
"967",535043.228071147
"968",535043.228071147
"969",535043.228071147
"970",535043.228071147
"971",535043.228071147
"972",535043.228071147
"973",535043.228071147
"974",535043.228071147
"975",535043.228071147
"976",535043.228071147
"977",535043.228071147
"978",535043.228071147
"979",535043.228071147
"980",535043.228071147
"981",535043.228071147
"982",535043.228071147
"983",535043.228071147
"984",535043.228071147
"985",535043.228071147
"986",535043.228071147
"987",535043.228071147
"988",535043.228071147
"989",535043.228071147
"990",535043.228071147
"991",535043.228071147
"992",535043.228071147
"993",535043.228071147
"994",535043.228071147
"995",535043.228071147
"996",535043.228071147
"997",535043.228071147
"998",535043.228071147
"999",535043.228071147
"1000",535043.228071147
"1001",535043.228071147
"1002",535043.228071147
"1003",535043.228071147
"1004",535043.228071147
"1005",535043.228071147
"1006",535043.228071147
"1007",535043.228071147
"1008",535043.228071147
"1009",535043.228071147
"1010",535043.228071147
"1011",535043.228071147
"1012",535043.228071147
"1013",535043.228071147
"1014",535043.228071147
"1015",535043.228071147
"1016",535043.228071147
"1017",535043.228071147
"1018",535043.228071147
"1019",535043.228071147
"1020",535043.228071147
"1021",535043.228071147
"1022",535043.228071147
"1023",535043.228071147
"1024",535043.228071147
"1025",535043.228071147
"1026",535043.228071147
"1027",535043.228071147
"1028",535043.228071147
"1029",535043.228071147
"1030",535043.228071147
"1031",535043.228071147
"1032",535043.228071147
"1033",535043.228071147
"1034",535043.228071147
"1035",535043.228071147
"1036",535043.228071147
"1037",535043.228071147
"1038",535043.228071147
"1039",535043.228071147
"1040",535043.228071147
"1041",535043.228071147
"1042",535043.228071147
"1043",535043.228071147
"1044",535043.228071147
"1045",535043.228071147
"1046",535043.228071147
"1047",535043.228071147
"1048",535043.228071147
"1049",535043.228071147
"1050",535043.228071147
"1051",535043.228071147
"1052",535043.228071147
"1053",535043.228071147
"1054",535043.228071147
"1055",535043.228071147
"1056",535043.228071147
"1057",535043.228071147
"1058",535043.228071147
"1059",535043.228071147
"1060",535043.228071147
"1061",535043.228071147
"1062",535043.228071147
"1063",535043.228071147
"1064",535043.228071147
"1065",535043.228071147
"1066",535043.228071147
"1067",535043.228071147
"1068",535043.228071147
"1069",535043.228071147
"1070",535043.228071147
"1071",535043.228071147
"1072",535043.228071147
"1073",535043.228071147
"1074",535043.228071147
"1075",535043.228071147
"1076",535043.228071147
"1077",535043.228071147
"1078",535043.228071147
"1079",535043.228071147
"1080",535043.228071147
"1081",535043.228071147
"1082",535043.228071147
"1083",535043.228071147
"1084",535043.228071147
"1085",535043.228071147
"1086",535043.228071147
"1087",535043.228071147
"1088",535043.228071147
"1089",535043.228071147
"1090",535043.228071147
"1091",535043.228071147
"1092",535043.228071147
"1093",535043.228071147
"1094",535043.228071147
"1095",535043.228071147
"1096",535043.228071147
"1097",535043.228071147
"1098",535043.228071147
"1099",535043.228071147
"1100",535043.228071147
"1101",535043.228071147
"1102",535043.228071147
"1103",535043.228071147
"1104",535043.228071147
"1105",535043.228071147
"1106",535043.228071147
"1107",535043.228071147
"1108",535043.228071147
"1109",535043.228071147
"1110",535043.228071147
"1111",535043.228071147
"1112",535043.228071147
"1113",535043.228071147
"1114",535043.228071147
"1115",535043.228071147
"1116",535043.228071147
"1117",535043.228071147
"1118",535043.228071147
"1119",535043.228071147
"1120",535043.228071147
"1121",535043.228071147
"1122",535043.228071147
"1123",535043.228071147
"1124",535043.228071147
"1125",535043.228071147
"1126",535043.228071147
"1127",535043.228071147
"1128",535043.228071147
"1129",535043.228071147
"1130",535043.228071147
"1131",535043.228071147
"1132",535043.228071147
"1133",535043.228071147
"1134",535043.228071147
"1135",535043.228071147
"1136",535043.228071147
"1137",535043.228071147
"1138",535043.228071147
"1139",535043.228071147
"1140",535043.228071147
"1141",535043.228071147
"1142",535043.228071147
"1143",535043.228071147
"1144",535043.228071147
"1145",535043.228071147
"1146",535043.228071147
"1147",535043.228071147
"1148",535043.228071147
"1149",535043.228071147
"1150",535043.228071147
"1151",535043.228071147
"1152",535043.228071147
"1153",535043.228071147
"1154",535043.228071147
"1155",535043.228071147
"1156",535043.228071147
"1157",535043.228071147
"1158",535043.228071147
"1159",535043.228071147
"1160",535043.228071147
"1161",535043.228071147
"1162",535043.228071147
"1163",535043.228071147
"1164",535043.228071147
"1165",535043.228071147
"1166",535043.228071147
"1167",535043.228071147
"1168",535043.228071147
"1169",535043.228071147
"1170",535043.228071147
"1171",535043.228071147
"1172",535043.228071147
"1173",535043.228071147
"1174",535043.228071147
"1175",535043.228071147
"1176",535043.228071147
"1177",535043.228071147
"1178",535043.228071147
"1179",535043.228071147
"1180",535043.228071147
"1181",535043.228071147
"1182",535043.228071147
"1183",535043.228071147
"1184",535043.228071147
"1185",535043.228071147
"1186",535043.228071147
"1187",535043.228071147
"1188",535043.228071147
"1189",535043.228071147
"1190",535043.228071147
"1191",535043.228071147
"1192",535043.228071147
"1193",535043.228071147
"1194",535043.228071147
"1195",535043.228071147
"1196",535043.228071147
"1197",535043.228071147
"1198",535043.228071147
"1199",535043.228071147
"1200",535043.228071147
"1201",535043.228071147
"1202",535043.228071147
"1203",535043.228071147
"1204",535043.228071147
"1205",535043.228071147
"1206",535043.228071147
"1207",535043.228071147
"1208",535043.228071147
"1209",535043.228071147
"1210",535043.228071147
"1211",535043.228071147
"1212",535043.228071147
"1213",535043.228071147
"1214",535043.228071147
"1215",535043.228071147
"1216",535043.228071147
"1217",535043.228071147
"1218",535043.228071147
"1219",535043.228071147
"1220",535043.228071147
"1221",535043.228071147
"1222",535043.228071147
"1223",535043.228071147
"1224",535043.228071147
"1225",535043.228071147
"1226",535043.228071147
"1227",535043.228071147
"1228",535043.228071147
"1229",535043.228071147
"1230",535043.228071147
"1231",535043.228071147
"1232",535043.228071147
"1233",535043.228071147
"1234",535043.228071147
"1235",535043.228071147
"1236",535043.228071147
"1237",535043.228071147
"1238",535043.228071147
"1239",535043.228071147
"1240",535043.228071147
"1241",535043.228071147
"1242",535043.228071147
"1243",535043.228071147
"1244",535043.228071147
"1245",535043.228071147
"1246",535043.228071147
"1247",535043.228071147
"1248",535043.228071147
"1249",535043.228071147
"1250",535043.228071147
"1251",535043.228071147
"1252",535043.228071147
"1253",535043.228071147
"1254",535043.228071147
"1255",535043.228071147
"1256",535043.228071147
"1257",535043.228071147
"1258",535043.228071147
"1259",535043.228071147
"1260",535043.228071147
"1261",535043.228071147
"1262",535043.228071147
"1263",535043.228071147
"1264",535043.228071147
"1265",535043.228071147
"1266",535043.228071147
"1267",535043.228071147
"1268",535043.228071147
"1269",535043.228071147
"1270",535043.228071147
"1271",535043.228071147
"1272",535043.228071147
"1273",535043.228071147
"1274",535043.228071147
"1275",535043.228071147
"1276",535043.228071147
"1277",535043.228071147
"1278",535043.228071147
"1279",535043.228071147
"1280",535043.228071147
"1281",535043.228071147
"1282",535043.228071147
"1283",535043.228071147
"1284",535043.228071147
"1285",535043.228071147
"1286",535043.228071147
"1287",535043.228071147
"1288",535043.228071147
"1289",535043.228071147
"1290",535043.228071147
"1291",535043.228071147
"1292",535043.228071147
"1293",535043.228071147
"1294",535043.228071147
"1295",535043.228071147
"1296",535043.228071147
"1297",535043.228071147
"1298",535043.228071147
"1299",535043.228071147
"1300",535043.228071147
"1301",535043.228071147
"1302",535043.228071147
"1303",535043.228071147
"1304",535043.228071147
"1305",535043.228071147
"1306",535043.228071147
"1307",535043.228071147
"1308",535043.228071147
"1309",535043.228071147
"1310",535043.228071147
"1311",535043.228071147
"1312",535043.228071147
"1313",535043.228071147
"1314",535043.228071147
"1315",535043.228071147
"1316",535043.228071147
"1317",535043.228071147
"1318",535043.228071147
"1319",535043.228071147
"1320",535043.228071147
"1321",535043.228071147
"1322",535043.228071147
"1323",535043.228071147
"1324",535043.228071147
"1325",535043.228071147
"1326",535043.228071147
"1327",535043.228071147
"1328",535043.228071147
"1329",535043.228071147
"1330",535043.228071147
"1331",535043.228071147
"1332",535043.228071147
"1333",535043.228071147
"1334",535043.228071147
"1335",535043.228071147
"1336",535043.228071147
"1337",535043.228071147
"1338",535043.228071147
"1339",535043.228071147
"1340",535043.228071147
"1341",535043.228071147
"1342",535043.228071147
"1343",535043.228071147
"1344",535043.228071147
"1345",535043.228071147
"1346",535043.228071147
"1347",535043.228071147
"1348",535043.228071147
"1349",535043.228071147
"1350",535043.228071147
"1351",535043.228071147
"1352",535043.228071147
"1353",535043.228071147
"1354",535043.228071147
"1355",535043.228071147
"1356",535043.228071147
"1357",535043.228071147
"1358",535043.228071147
"1359",535043.228071147
"1360",535043.228071147
"1361",535043.228071147
