"","burst_","x1_","x2_","y1_","y2_","sl_","ta_","t1_","t2_","dt_","step_id_","case_","berries","grid_id","tslv","year"
"1",1,564948.3297,564003.3721,7598662.538,7598347.731,996.016221276899,-2.83373885326889,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,TRUE,0,46,8,2005
"2",1,564948.3297,567442.760454678,7598662.538,7600744.2201902,3248.93606136985,-2.7677275950994,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,FALSE,1,73,8,2005
"3",1,564948.3297,564887.967631686,7598662.538,7598688.58834964,65.7434407939035,-0.729000986397664,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,FALSE,1,46,8,2005
"4",1,564948.3297,564902.918207166,7598662.538,7598680.10047239,48.6892608072908,-0.690604134133047,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,FALSE,1,46,8,2005
"5",1,564948.3297,564953.815259103,7598662.538,7598668.40448427,8.03162476388478,-2.64423161647983,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,FALSE,1,46,8,2005
"6",1,564948.3297,564650.617554508,7598662.538,7598945.02190219,410.401847667912,-1.08073765565651,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,FALSE,1,45,8,2005
"7",1,564948.3297,560949.509820025,7598662.538,7599339.64685168,4055.7412182618,-0.48931634055643,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,FALSE,3,70,8,2005
"8",1,564948.3297,564997.015741371,7598662.538,7598631.03009008,57.9920599011323,2.24563268259271,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,FALSE,3,46,8,2005
"9",1,564948.3297,564478.648346733,7598662.538,7598664.59365371,469.685851734128,-0.325956858500415,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,FALSE,0,45,8,2005
"10",1,564948.3297,564759.670497966,7598662.538,7598656.11034059,188.768666143227,-0.287523147257035,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,FALSE,3,45,8,2005
"11",1,564948.3297,564966.957406536,7598662.538,7598784.86119698,123.733406846777,-2.0434981792956,2005-05-24 04:18:00,2005-05-24 08:18:00,4,2,FALSE,1,46,8,2005
"12",1,564003.3721,564140.4662,7598347.731,7598585.694,274.629171109012,-2.41504848876734,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,TRUE,3,45,12,2005
"13",1,564003.3721,563787.435918471,7598347.731,7598165.05715796,282.839472243985,2.79561352451043,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,FALSE,0,45,12,2005
"14",1,564003.3721,565020.896325427,7598347.731,7600089.55536617,2017.25250574233,-0.00602764519221299,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,FALSE,1,72,12,2005
"15",1,564003.3721,564642.568427453,7598347.731,7597995.43802035,729.850867326367,-1.55184996084733,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,FALSE,0,45,12,2005
"16",1,564003.3721,564132.796154065,7598347.731,7597929.15209679,438.131126471291,-2.319046218533,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,FALSE,0,45,12,2005
"17",1,564003.3721,565398.734907804,7598347.731,7597787.93962068,1503.46391834336,-1.42964738923784,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,FALSE,3,46,12,2005
"18",1,564003.3721,564070.110964975,7598347.731,7598515.35331071,180.41983024659,0.143761225155033,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,FALSE,1,45,12,2005
"19",1,564003.3721,563762.27256807,7598347.731,7598528.44376866,301.307300033055,1.45026424508574,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,FALSE,1,45,12,2005
"20",1,564003.3721,564638.681623801,7598347.731,7598227.6450365,646.559223629435,-1.23493990600324,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,FALSE,0,45,12,2005
"21",1,564003.3721,564770.748162054,7598347.731,7598555.32236778,794.959242092982,-0.783926948043003,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,FALSE,3,46,12,2005
"22",1,564003.3721,563912.439321997,7598347.731,7598096.09560519,267.561473375296,-2.96568607214434,2005-05-24 08:18:00,2005-05-24 12:18:00,4,3,FALSE,0,45,12,2005
"23",1,564140.4662,564421.7616,7598585.694,7598390.864,342.178069082689,-1.65387813554665,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,TRUE,0,45,4,2005
"24",1,564140.4662,564116.30043932,7598585.694,7598621.30842965,43.0391866655459,2.7727266847312,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,FALSE,3,45,4,2005
"25",1,564140.4662,564136.935435829,7598585.694,7598541.66417122,44.171168402753,-1.04506159388449,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,FALSE,1,45,4,2005
"26",1,564140.4662,564324.192121175,7598585.694,7598454.17981409,225.94511547632,-0.0155091018527163,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,FALSE,0,45,4,2005
"27",1,564140.4662,562847.070194289,7598585.694,7597222.04580189,1879.47057327318,-1.72400688712038,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,FALSE,3,45,4,2005
"28",1,564140.4662,564050.409625974,7598585.694,7598110.54275658,483.610267308356,-1.15235318157907,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,FALSE,0,45,4,2005
"29",1,564140.4662,564079.385368779,7598585.694,7598301.76643954,290.42335913446,-1.17694125741935,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,FALSE,0,45,4,2005
"30",1,564140.4662,564141.36775843,7598585.694,7598608.97722259,23.3006708425264,2.13784806789698,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,FALSE,3,45,4,2005
"31",1,564140.4662,565165.423824094,7598585.694,7597819.28112554,1279.81515279452,-0.036306277581871,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,FALSE,3,46,16,2005
"32",1,564140.4662,564179.835655583,7598585.694,7598595.58013176,40.5917434227247,0.851778497935003,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,FALSE,3,45,4,2005
"33",1,564140.4662,564160.277478647,7598585.694,7598577.09357654,21.5975472054936,0.196185916643091,2005-05-24 12:18:00,2005-05-24 16:18:00,4,4,FALSE,1,45,4,2005
"34",1,564421.7616,564121.4581,7598390.864,7598696.28,428.323622005985,2.95350809800972,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,TRUE,3,45,4,2005
"35",1,564421.7616,561148.99311331,7598390.864,7598600.79138246,3279.49433196246,0.729782422824056,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,FALSE,0,44,20,2005
"36",1,564421.7616,564407.703551554,7598390.864,7598392.69396279,14.1766529865031,0.664394301170722,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,FALSE,0,45,4,2005
"37",1,564421.7616,564133.673646753,7598390.864,7598641.99975484,382.182987804053,0.0768617148330488,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,FALSE,3,45,4,2005
"38",1,564421.7616,563020.587154949,7598390.864,7596866.97320811,2070.15288592077,1.62116528486851,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,FALSE,3,19,20,2005
"39",1,564421.7616,564564.989923803,7598390.864,7598597.57199229,251.480708637168,-1.38290410438875,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,FALSE,0,45,4,2005
"40",1,564421.7616,564544.46365367,7598390.864,7600651.46441673,2263.92801079942,-0.831183301886646,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,FALSE,1,71,20,2005
"41",1,564421.7616,562363.311956658,7598390.864,7601772.84872921,3959.17108026279,-0.230201457837977,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,FALSE,2,96,20,2005
"42",1,564421.7616,565117.89160654,7598390.864,7598358.91787006,696.862641575152,-2.39361318043252,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,FALSE,1,46,20,2005
"43",1,564421.7616,564422.291383285,7598390.864,7598392.2930389,1.52408087065563,-1.13197720268455,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,FALSE,0,45,4,2005
"44",1,564421.7616,563877.406599242,7598390.864,7598794.9563986,677.947662769526,0.155262528830016,2005-05-24 16:18:00,2005-05-24 20:18:00,4,5,FALSE,1,45,4,2005
"45",1,564121.4581,564148.7576,7598696.28,7598674.151,35.141931382283,-3.02892589402219,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,TRUE,3,45,4,2005
"46",1,564121.4581,564204.19257593,7598696.28,7598739.31585411,93.2581269698668,1.16082336260252,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,FALSE,3,45,4,2005
"47",1,564121.4581,564582.608079017,7598696.28,7598735.83762666,462.843503760982,0.76674249779532,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,FALSE,1,45,4,2005
"48",1,564121.4581,563578.595266813,7598696.28,7598264.8342499,693.430235087581,-1.78888333573948,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,FALSE,0,45,4,2005
"49",1,564121.4581,562948.848988282,7598696.28,7597725.27154807,1522.45510364209,-1.76879403144222,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,FALSE,0,45,4,2005
"50",1,564121.4581,564075.986468419,7598696.28,7598220.07032832,478.375710799222,-0.984822696917711,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,FALSE,0,45,4,2005
"51",1,564121.4581,564112.175325238,7598696.28,7598458.93502067,237.526438784779,-0.928715719888778,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,FALSE,0,45,4,2005
"52",1,564121.4581,562021.936198854,7598696.28,7600632.52170692,2856.05044791252,3.0778023303669,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,FALSE,1,70,24,2005
"53",1,564121.4581,565189.009785754,7598696.28,7601046.43635997,2581.25967659982,1.82558771568441,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,FALSE,3,98,24,2005
"54",1,564121.4581,564588.678878567,7598696.28,7598924.07266173,519.792990199649,1.13480823979081,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,FALSE,1,45,4,2005
"55",1,564121.4581,564152.477221792,7598696.28,7598717.90653918,37.8139275094253,1.29001603760756,2005-05-24 20:18:00,2005-05-25 00:18:00,4,6,FALSE,3,45,4,2005
"56",2,565040.1452,564974.985864144,7598409.13,7598407.51933367,65.1792397566298,0.8875622582717,2005-05-25 08:18:00,2005-05-25 12:18:00,4,7,FALSE,3,46,12,2005
"57",2,565040.1452,568489.177776729,7598409.13,7599382.71683943,3583.81040922251,-2.00362418994758,2005-05-25 08:18:00,2005-05-25 12:18:00,4,7,FALSE,3,73,36,2005
"58",2,565040.1452,565123.217745555,7598409.13,7598204.50833521,220.841738645866,2.81929664113101,2005-05-25 08:18:00,2005-05-25 12:18:00,4,7,FALSE,3,46,12,2005
"59",2,565040.1452,564877.747596939,7598409.13,7598293.83690245,199.161943707995,1.48021662671077,2005-05-25 08:18:00,2005-05-25 12:18:00,4,7,FALSE,1,46,12,2005
"60",2,565040.1452,562823.993675433,7598409.13,7598674.45415077,2231.97770706276,0.743692624095582,2005-05-25 08:18:00,2005-05-25 12:18:00,4,7,FALSE,1,45,36,2005
"61",2,565040.1452,564905.178294707,7598409.13,7598343.43211476,150.107553605373,1.31585637303527,2005-05-25 08:18:00,2005-05-25 12:18:00,4,7,FALSE,3,46,12,2005
"62",2,565040.1452,564679.618109215,7598409.13,7599012.90181566,703.221294169424,-0.169645264511079,2005-05-25 08:18:00,2005-05-25 12:18:00,4,7,FALSE,3,71,36,2005
"63",2,565040.1452,564675.735715538,7598409.13,7599125.74518346,803.947506702674,-0.237511636890502,2005-05-25 08:18:00,2005-05-25 12:18:00,4,7,FALSE,1,71,36,2005
"64",2,565040.1452,565048.387594321,7598409.13,7598432.40931496,24.6954159549828,-1.04823966410341,2005-05-25 08:18:00,2005-05-25 12:18:00,4,7,FALSE,3,46,12,2005
"65",2,565040.1452,564655.333899915,7598409.13,7598831.58778631,571.445813602808,0.0308496306052758,2005-05-25 08:18:00,2005-05-25 12:18:00,4,7,FALSE,3,45,36,2005
"66",2,564965.4484,564812.3993,7598496.396,7598740.276,287.926173542349,-0.147510512160497,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,TRUE,3,46,32,2005
"67",2,564965.4484,565277.719345901,7598496.396,7598493.67292783,312.282818572761,-2.13995374007244,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,FALSE,1,46,32,2005
"68",2,564965.4484,562985.536060221,7598496.396,7599021.66785404,2048.40508539194,0.751032366677413,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,FALSE,1,71,40,2005
"69",2,564965.4484,564750.260746224,7598496.396,7598559.15621074,224.153006649569,0.72657703304739,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,FALSE,3,45,40,2005
"70",2,564965.4484,565246.735566173,7598496.396,7597983.49233811,584.972338007055,3.08278540103824,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,FALSE,1,46,32,2005
"71",2,564965.4484,564613.379166718,7598496.396,7597735.28156346,838.598789964585,2.14789683810543,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,FALSE,0,45,40,2005
"72",2,564965.4484,566137.180909429,7598496.396,7599696.80079608,1677.47689942467,-1.33374905275655,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,FALSE,0,72,40,2005
"73",2,564965.4484,563369.517910225,7598496.396,7598995.42662393,1672.13207965558,0.707301462852439,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,FALSE,3,71,40,2005
"74",2,564965.4484,564959.197497438,7598496.396,7598475.29285146,22.009467533134,2.29318178871707,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,FALSE,1,46,32,2005
"75",2,564965.4484,564923.945650881,7598496.396,7599323.42446752,828.06917843097,-0.510296498652023,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,FALSE,1,72,40,2005
"76",2,564965.4484,564779.329334295,7598496.396,7597938.72498071,587.909238207909,2.25903560252195,2005-05-25 12:18:00,2005-05-25 16:18:00,4,8,FALSE,0,46,32,2005
"77",2,564812.3993,564835.1254,7598740.276,7598741.67,22.7688132587002,-2.06997132953606,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,TRUE,3,46,4,2005
"78",2,564812.3993,564898.495472914,7598740.276,7598809.27155513,110.331036513292,0.614318044752998,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,FALSE,1,46,4,2005
"79",2,564812.3993,564813.912117032,7598740.276,7598776.40479396,36.1604530968052,1.46768547414935,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,FALSE,3,46,4,2005
"80",2,564812.3993,564172.232124614,7598740.276,7598491.58328255,686.77658678275,-2.83231821909192,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,FALSE,0,45,44,2005
"81",2,564812.3993,565238.867889656,7598740.276,7598252.53370979,647.895052939828,-0.913584077535273,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,FALSE,3,46,4,2005
"82",2,564812.3993,565227.672809001,7598740.276,7598435.40163702,515.170325701223,-0.694544166196335,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,FALSE,1,46,4,2005
"83",2,564812.3993,564735.288342062,7598740.276,7598609.41035828,151.894423919761,-2.16452712780403,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,FALSE,3,45,44,2005
"84",2,564812.3993,564811.743095262,7598740.276,7598701.93290025,38.348714492914,-1.64917108938627,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,FALSE,1,46,4,2005
"85",2,564812.3993,564727.073362654,7598740.276,7598712.87133164,89.6188118205427,-2.89208545221151,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,FALSE,3,45,44,2005
"86",2,564812.3993,564730.421679489,7598740.276,7599013.70432126,285.452933300681,1.80082000034816,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,FALSE,2,71,44,2005
"87",2,564812.3993,564760.964820265,7598740.276,7598564.09570936,183.534739262898,-1.91610685223977,2005-05-25 16:18:00,2005-05-25 20:18:00,4,9,FALSE,3,45,44,2005
"88",2,564835.1254,564780.3014,7598741.67,7598761.007,58.1342458884063,2.74124277700674,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,TRUE,3,46,4,2005
"89",2,564835.1254,564778.711963061,7598741.67,7598767.18365458,61.9146383107384,-0.0856459575685449,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,FALSE,3,46,4,2005
"90",2,564835.1254,563810.408505712,7598741.67,7599065.19069394,1074.5744985084,0.0332743660819145,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,FALSE,3,71,48,2005
"91",2,564835.1254,566686.643546444,7598741.67,7602910.83496518,4561.80402401239,-1.64964391740752,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,FALSE,1,98,48,2005
"92",2,564835.1254,564893.788367926,7598741.67,7598819.30255979,97.3044610760596,-1.87881555007162,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,FALSE,3,46,4,2005
"93",2,564835.1254,565978.206189917,7598741.67,7598788.68401427,1144.04720611265,-2.76139914011763,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,FALSE,1,46,4,2005
"94",2,564835.1254,564863.900154602,7598741.67,7599383.9311184,642.905382397893,-1.27648118659972,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,FALSE,1,72,48,2005
"95",2,564835.1254,564775.857986042,7598741.67,7598520.83249015,228.652207765359,1.6476865431104,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,FALSE,3,46,4,2005
"96",2,564835.1254,564747.410564037,7598741.67,7598742.71503332,87.7210609982643,0.327174045408521,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,FALSE,3,45,48,2005
"97",2,564835.1254,567912.287879593,7598741.67,7599462.31129167,3160.41971849751,-2.57246078456686,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,FALSE,1,73,48,2005
"98",2,564835.1254,564362.455260038,7598741.67,7598804.53439131,476.832248181205,0.206864993342881,2005-05-25 20:18:00,2005-05-26 00:18:00,4,10,FALSE,0,45,48,2005
"99",2,564780.3014,564737.5213,7598761.007,7598678.823,92.6517501835049,1.42993914437654,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,TRUE,3,46,4,2005
"100",2,564780.3014,564826.463539453,7598761.007,7598614.38499258,153.717130404801,0.784957842341939,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,FALSE,3,46,4,2005
"101",2,564780.3014,564531.708049349,7598761.007,7598850.45514369,264.196185435181,-1.4362453506002,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,FALSE,1,45,52,2005
"102",2,564780.3014,564707.643499402,7598761.007,7597775.68303819,987.999230890461,0.406337758906572,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,FALSE,0,45,52,2005
"103",2,564780.3014,563522.482047472,7598761.007,7597433.89219635,1828.48112532265,-0.278652498424407,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,FALSE,1,45,52,2005
"104",2,564780.3014,565002.354627461,7598761.007,7599019.39106609,340.690418756239,2.9116158442446,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,FALSE,3,72,52,2005
"105",2,564780.3014,564779.28646701,7598761.007,7598778.94624511,17.9679326551898,-2.60513212597577,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,FALSE,3,46,4,2005
"106",2,564780.3014,567538.305664841,7598761.007,7597641.05121844,2976.72445441634,1.66500877529379,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,FALSE,3,47,52,2005
"107",2,564780.3014,564730.9937885,7598761.007,7598735.94582812,55.3109653514686,-0.620616549660639,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,FALSE,3,45,52,2005
"108",2,564780.3014,560303.54961348,7598761.007,7598094.26691402,4526.12957175949,-0.943004536101828,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,FALSE,1,43,52,2005
"109",2,564780.3014,566016.936093865,7598761.007,7598298.451826,1320.31157499494,1.69280914206974,2005-05-26 00:18:00,2005-05-26 04:18:00,4,11,FALSE,1,46,4,2005
"110",2,564737.5213,564788.6025,7598678.823,7598781.08,114.30565621388,-3.12492549602943,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,TRUE,3,45,32,2005
"111",2,564737.5213,564671.354926522,7598678.823,7598875.20892752,207.232771316279,0.788252688598944,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,FALSE,1,45,32,2005
"112",2,564737.5213,564737.313375212,7598678.823,7598689.61557713,10.7945798333285,0.482540645979954,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,FALSE,3,45,32,2005
"113",2,564737.5213,564066.692405647,7598678.823,7597973.02506419,973.736171505009,2.84486849702238,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,FALSE,0,45,32,2005
"114",2,564737.5213,565391.561609311,7598678.823,7599402.2957708,975.285381975636,-0.271759079193981,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,FALSE,3,72,56,2005
"115",2,564737.5213,564974.817318603,7598678.823,7598438.56866246,337.685574389417,-1.89911169747025,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,FALSE,1,46,56,2005
"116",2,564737.5213,564930.493665469,7598678.823,7598217.6229182,499.943846130807,-2.28203649273561,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,FALSE,1,46,56,2005
"117",2,564737.5213,564822.134453203,7598678.823,7598540.55422761,162.103791175778,-2.12915742089468,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,FALSE,3,46,56,2005
"118",2,564737.5213,564959.808986567,7598678.823,7598512.91477149,277.375838687589,-1.74869086596602,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,FALSE,1,46,56,2005
"119",2,564737.5213,565985.735421931,7598678.823,7596976.89955613,2110.5880467224,-2.04551400849413,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,FALSE,1,20,56,2005
"120",2,564737.5213,567197.92341439,7598678.823,7598747.81335139,2461.36917854239,-1.07948590497133,2005-05-26 04:18:00,2005-05-26 08:18:00,4,12,FALSE,1,47,56,2005
"121",2,564788.6025,564768.3438,7598781.08,7598710.592,73.341482598019,-2.95817849696726,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,TRUE,3,46,8,2005
"122",2,564788.6025,565392.016473855,7598781.08,7598961.79013208,629.892511210028,2.14163889154618,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,FALSE,1,46,8,2005
"123",2,564788.6025,564816.40153606,7598781.08,7598793.54539564,30.4659234951319,2.27219145209987,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,FALSE,3,46,8,2005
"124",2,564788.6025,566389.895901077,7598781.08,7598244.23506964,1688.88810629481,1.52717874761565,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,FALSE,3,46,8,2005
"125",2,564788.6025,564683.064449628,7598781.08,7599824.29606376,1048.54090800539,-2.76090629222859,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,FALSE,1,71,60,2005
"126",2,564788.6025,561817.950797618,7598781.08,7610108.67648526,11710.6453139806,-2.60525575084909,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,FALSE,3,200,60,2005
"127",2,564788.6025,564218.20831839,7598781.08,7598300.49033416,745.865905724603,-0.590775816915803,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,FALSE,0,45,60,2005
"128",2,564788.6025,564982.559217819,7598781.08,7598903.07065934,229.130812752656,2.41210022946122,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,FALSE,3,46,8,2005
"129",2,564788.6025,564828.436077031,7598781.08,7598887.01722427,113.178661175178,3.06179913047294,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,FALSE,3,46,8,2005
"130",2,564788.6025,564786.393904637,7598781.08,7598788.10093526,7.36012400538065,-2.55695716512736,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,FALSE,3,46,8,2005
"131",2,564788.6025,564704.466008912,7598781.08,7598811.07046166,89.3217606369657,-1.63334241615396,2005-05-26 08:18:00,2005-05-26 12:18:00,4,13,FALSE,3,45,60,2005
"132",2,564768.3438,565237.1322,7598710.592,7598524.674,504.309494951979,1.47309416549458,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,TRUE,3,46,4,2005
"133",2,564768.3438,557212.00772539,7598710.592,7600488.7805375,7762.74238573956,-2.99514630205461,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,FALSE,0,68,64,2005
"134",2,564768.3438,563930.519440967,7598710.592,7598255.85651413,953.27541597423,-2.26676137686535,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,FALSE,0,45,4,2005
"135",2,564768.3438,564942.513209144,7598710.592,7599133.22457828,457.114076901312,1.55746302338813,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,FALSE,1,72,64,2005
"136",2,564768.3438,560512.344228596,7598710.592,7597900.25659572,4332.45609547614,-2.57588074281611,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,FALSE,1,43,64,2005
"137",2,564768.3438,564789.451622269,7598710.592,7599103.58041439,393.554867843485,1.89470232989026,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,FALSE,1,72,64,2005
"138",2,564768.3438,564585.760708273,7598710.592,7599167.36445847,491.912252539818,2.32863058256197,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,FALSE,3,71,64,2005
"139",2,564768.3438,564827.362098801,7598710.592,7598812.35594565,117.639535137333,1.42281325005477,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,FALSE,3,46,4,2005
"140",2,564768.3438,564976.022512461,7598710.592,7598773.35904018,216.956560035439,0.671068241966539,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,FALSE,1,46,4,2005
"141",2,564768.3438,564503.933559193,7598710.592,7599061.45506318,439.337756796852,2.59416265688869,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,FALSE,1,71,64,2005
"142",2,564768.3438,564699.221697569,7598710.592,7598810.40997186,121.414548352203,2.55402399605883,2005-05-26 12:18:00,2005-05-26 16:18:00,4,14,FALSE,3,45,4,2005
"143",2,565237.1322,564798.6019,7598524.674,7598748.739,492.457052181466,3.04679268362097,2005-05-26 16:18:00,2005-05-26 20:18:00,4,15,TRUE,3,46,4,2005
"144",2,565237.1322,564370.294163394,7598524.674,7598071.11934519,978.325102716548,0.954422987271238,2005-05-26 16:18:00,2005-05-26 20:18:00,4,15,FALSE,0,45,4,2005
"145",2,565237.1322,565365.393555107,7598524.674,7598692.54597777,211.262812943726,-1.75085887064021,2005-05-26 16:18:00,2005-05-26 20:18:00,4,15,FALSE,3,46,4,2005
"146",2,565237.1322,565069.782051962,7598524.674,7598559.79919294,170.996640983201,0.26547822642799,2005-05-26 16:18:00,2005-05-26 20:18:00,4,15,FALSE,1,46,4,2005
"147",2,565237.1322,565262.150380165,7598524.674,7598620.94950123,99.4730188345179,-1.35266805493137,2005-05-26 16:18:00,2005-05-26 20:18:00,4,15,FALSE,1,46,4,2005
"148",2,565237.1322,565208.145697698,7598524.674,7598552.49509437,40.1774888185275,-0.29252057202681,2005-05-26 16:18:00,2005-05-26 20:18:00,4,15,FALSE,3,46,4,2005
"149",2,565237.1322,565435.056849057,7598524.674,7598521.34036344,197.952721216371,-2.68606855205563,2005-05-26 16:18:00,2005-05-26 20:18:00,4,15,FALSE,1,46,4,2005
"150",2,565237.1322,565239.054449532,7598524.674,7598530.0773758,5.73511231826506,-1.44021872983028,2005-05-26 16:18:00,2005-05-26 20:18:00,4,15,FALSE,3,46,4,2005
"151",2,565237.1322,565251.615558267,7598524.674,7598530.22083646,15.5091928051759,-2.30347877694401,2005-05-26 16:18:00,2005-05-26 20:18:00,4,15,FALSE,1,46,4,2005
