"","x"
"1",1317.48556478511
"2",192.223423022587
"3",2486.02825173383
"4",22.705741261722
"5",3762.32878460473
"6",2518.43572229564
"7",44.6937041148347
"8",253.913284147476
"9",405.895668455351
"10",6355.51758356185
"11",122.617755249745
"12",484.300687074935
"13",48.2529721721228
"14",4491.19076032351
"15",1954.13818193579
"16",280.560911864674
"17",2808.89706735517
"18",34.6734350571326
"19",15.6557419290122
"20",17.874824044923
"21",11.1429318865013
"22",614.515678197386
"23",37.8566665820052
"24",183.230647965701
"25",810.266056191979
"26",2777.36875274723
"27",779.381505835492
"28",7646.06463593087
"29",2390.91250877094
"30",4683.73128098468
"31",2835.22103031439
"32",1589.93900635967
"33",4380.04888015
"34",3755.00702963024
"35",243.556529365451
"36",79.4382876686797
"37",832.179144969157
"38",717.984669117668
"39",2791.80880941534
"40",261.509769699318
"41",5139.58624469119
"42",925.963468944209
"43",214.137542770999
"44",1324.7423901555
"45",1072.75769293821
"46",239.485660774146
"47",1845.951656693
"48",1350.96487423502
"49",2708.97497895592
"50",1953.08781440208
"51",132.416169449119
"52",769.636343936928
"53",335.819681132571
"54",372.220105280289
"55",229.524270866489
"56",20.4714740222965
"57",189.994938480343
"58",212.595570623747
"59",327.209822243031
"60",1994.34338520862
"61",1669.69277876696
"62",3874.27770699247
"63",1114.40040032956
"64",575.002376822888
"65",1224.69202923813
"66",952.278407211667
"67",2545.43240797806
"68",262.603814435132
"69",489.351090368694
"70",21.0211851874248
"71",2094.65458271794
"72",45.8602506318156
"73",1601.16632950946
"74",1048.80832064695
"75",1889.95728706336
"76",2600.45358285131
"77",1777.39707213463
"78",3419.4346817051
"79",3737.50606838182
"80",224.192709818694
"81",1010.76700527699
"82",1094.6667853226
"83",33.6744019125867
"84",1479.59023997459
"85",441.183925443103
"86",3758.65262282213
"87",1700.31141395605
"88",2269.85637692718
"89",507.453020117796
"90",1980.33374721202
"91",1513.51624060005
"92",652.434063609661
"93",1513.32110349318
"94",2615.3683164485
"95",185.65170559366
"96",39.6069024117237
"97",1539.59051889811
"98",16.9075632477048
"99",48.6501150807384
"100",149.219467598437
"101",20.7272178139328
"102",523.990071967301
"103",4243.06041370548
"104",6456.70482704117
"105",4026.74202599331
"106",2181.11286109532
"107",59.8633958542623
"108",3239.06017631771
"109",2967.14428080104
"110",269.111929188716
"111",55.6613119825307
"112",2063.70832101005
"113",3610.18235123866
"114",2837.95366224674
"115",437.386972438565
"116",1275.2884190748
"117",7.45835045128252
"118",1928.39191568452
"119",1114.78515187346
"120",1322.83354005604
"121",289.667004144745
"122",48.8277140960312
"123",1443.77237911747
"124",3787.20399372845
"125",22.0805622006584
"126",2386.0959471358
"127",1694.19496241498
"128",59.8366033416378
"129",168.691029211067
"130",220.178260951879
"131",22.8789987375124
"132",27.5391385900829
"133",117.317230375605
"134",224.27080681752
"135",47.2947299756812
"136",3991.40108997516
"137",3224.29958370072
"138",2004.59075484884
"139",846.301394315519
"140",3888.77091147354
"141",160.060946516658
"142",345.201414246277
"143",1.04412291813711
"144",1090.07466941487
"145",1016.54979752382
"146",400.421083502931
"147",112.04232532407
"148",802.488391447794
"149",473.711395413926
"150",63.3436952434086
"151",2770.10213616195
"152",1804.25649627608
"153",717.22708127323
"154",476.111367786651
"155",144.754076237487
"156",55.2048976014609
"157",3011.56560395568
"158",1841.14019819785
"159",433.237484036949
"160",4921.66616271982
"161",983.138762741346
"162",785.030294152944
"163",1270.92098496592
"164",987.109371194968
"165",328.769518451979
"166",103.170239261844
"167",115.274944499749
"168",300.180216572285
"169",3023.25032737598
"170",892.348776963956
"171",353.761150467017
"172",901.572942057091
"173",453.975484762666
"174",128.062846161839
"175",203.397429142623
"176",149.857603741283
"177",304.873935959772
"178",78.3310055578209
"179",95.3569073135689
